   X,    Y,    Latitude,   Longitude, TMP_201906111700
  30,   13,   50.142902,  -97.250178,      -59.890
  31,   13,   50.144479,  -97.096691,      -59.710
  32,   13,   50.145945,  -96.943199,      -59.710
  33,   13,   50.147299,  -96.789701,      -59.710
  34,   13,   50.148542,  -96.636199,      -59.710
  35,   13,   50.149673,  -96.482693,      -59.710
  36,   13,   50.150694,  -96.329183,      -59.530
  37,   13,   50.151602,  -96.175669,      -59.530
  38,   13,   50.152400,  -96.022153,      -59.530
  39,   13,   50.153086,  -95.868634,      -59.530
  40,   13,   50.153660,  -95.715112,      -59.530
  41,   13,   50.154123,  -95.561589,      -59.530
  42,   13,   50.154475,  -95.408065,      -59.350
  43,   13,   50.154715,  -95.254539,      -59.350
  44,   13,   50.154844,  -95.101013,      -59.350
   1,   14,   50.147021, -101.704784,      -60.430
   2,   14,   50.151829, -101.551450,      -60.250
   3,   14,   50.156525, -101.398100,      -60.250
   4,   14,   50.161110, -101.244733,      -60.250
   5,   14,   50.165583, -101.091351,      -60.070
   6,   14,   50.169945, -100.937952,      -60.070
   7,   14,   50.174196, -100.784539,      -60.070
   8,   14,   50.178335, -100.631110,      -60.070
   9,   14,   50.182363, -100.477668,      -60.070
  10,   14,   50.186279, -100.324211,      -60.070
  11,   14,   50.190085, -100.170740,      -60.070
  12,   14,   50.193779, -100.017257,      -59.890
  13,   14,   50.197361,  -99.863760,      -59.890
  14,   14,   50.200832,  -99.710251,      -60.070
  15,   14,   50.204192,  -99.556730,      -59.890
  16,   14,   50.207440,  -99.403197,      -59.890
  17,   14,   50.210577,  -99.249653,      -60.070
  18,   14,   50.213603,  -99.096097,      -60.070
  19,   14,   50.216517,  -98.942532,      -60.070
  20,   14,   50.219320,  -98.788956,      -60.070
  21,   14,   50.222011,  -98.635371,      -60.070
  22,   14,   50.224591,  -98.481776,      -60.070
  23,   14,   50.227060,  -98.328172,      -60.070
  24,   14,   50.229417,  -98.174560,      -59.890
  25,   14,   50.231663,  -98.020940,      -59.890
  26,   14,   50.233797,  -97.867311,      -59.890
  27,   14,   50.235820,  -97.713676,      -59.890
  28,   14,   50.237732,  -97.560033,      -59.890
  29,   14,   50.239532,  -97.406384,      -59.890
  30,   14,   50.241221,  -97.252729,      -59.710
  31,   14,   50.242798,  -97.099068,      -59.710
  32,   14,   50.244264,  -96.945401,      -59.710
  33,   14,   50.245619,  -96.791730,      -59.710
  34,   14,   50.246862,  -96.638054,      -59.530
  35,   14,   50.247994,  -96.484374,      -59.530
  36,   14,   50.249014,  -96.330690,      -59.530
  37,   14,   50.249923,  -96.177002,      -59.530
  38,   14,   50.250720,  -96.023312,      -59.530
  39,   14,   50.251406,  -95.869618,      -59.350
  40,   14,   50.251981,  -95.715923,      -59.350
  41,   14,   50.252444,  -95.562226,      -59.350
  42,   14,   50.252796,  -95.408527,      -59.350
  43,   14,   50.253037,  -95.254827,      -59.350
  44,   14,   50.253166,  -95.101127,      -59.350
   1,   15,   50.245229, -101.712381,      -60.250
   2,   15,   50.250038, -101.558875,      -60.250
   3,   15,   50.254735, -101.405351,      -60.250
   4,   15,   50.259321, -101.251811,      -60.070
   5,   15,   50.263795, -101.098255,      -60.070
   6,   15,   50.268158, -100.944683,      -60.070
   7,   15,   50.272409, -100.791096,      -59.890
   8,   15,   50.276550, -100.637494,      -59.890
   9,   15,   50.280578, -100.483878,      -59.890
  10,   15,   50.284496, -100.330247,      -59.890
  11,   15,   50.288302, -100.176603,      -59.890
  12,   15,   50.291996, -100.022946,      -59.890
  13,   15,   50.295580,  -99.869275,      -59.890
  14,   15,   50.299051,  -99.715593,      -59.890
  15,   15,   50.302412,  -99.561898,      -59.890
  16,   15,   50.305661,  -99.408191,      -59.890
  17,   15,   50.308798,  -99.254473,      -59.890
  18,   15,   50.311825,  -99.100744,      -59.890
  19,   15,   50.314739,  -98.947004,      -59.890
  20,   15,   50.317543,  -98.793254,      -59.890
  21,   15,   50.320235,  -98.639495,      -60.070
  22,   15,   50.322815,  -98.485726,      -60.070
  23,   15,   50.325284,  -98.331948,      -59.890
  24,   15,   50.327642,  -98.178162,      -59.890
  25,   15,   50.329888,  -98.024367,      -59.890
  26,   15,   50.332023,  -97.870565,      -59.890
  27,   15,   50.334047,  -97.716755,      -59.890
  28,   15,   50.335958,  -97.562938,      -59.890
  29,   15,   50.337759,  -97.409115,      -59.710
  30,   15,   50.339448,  -97.255285,      -59.710
  31,   15,   50.341026,  -97.101450,      -59.710
  32,   15,   50.342492,  -96.947609,      -59.530
  33,   15,   50.343847,  -96.793763,      -59.530
  34,   15,   50.345090,  -96.639913,      -59.530
  35,   15,   50.346222,  -96.486058,      -59.530
  36,   15,   50.347243,  -96.332200,      -59.530
  37,   15,   50.348152,  -96.178338,      -59.530
  38,   15,   50.348950,  -96.024473,      -59.350
  39,   15,   50.349636,  -95.870605,      -59.350
  40,   15,   50.350211,  -95.716736,      -59.350
  41,   15,   50.350674,  -95.562864,      -59.350
  42,   15,   50.351026,  -95.408991,      -59.350
  43,   15,   50.351266,  -95.255117,      -59.350
  44,   15,   50.351396,  -95.101242,      -59.350
   1,   16,   50.343346, -101.719996,      -60.250
   2,   16,   50.348156, -101.566316,      -60.250
   3,   16,   50.352854, -101.412619,      -60.070
   4,   16,   50.357440, -101.258905,      -60.070
   5,   16,   50.361916, -101.105175,      -60.070
   6,   16,   50.366279, -100.951429,      -60.070
   7,   16,   50.370532, -100.797669,      -59.890
   8,   16,   50.374673, -100.643893,      -59.890
   9,   16,   50.378702, -100.490102,      -59.890
  10,   16,   50.382621, -100.336298,      -59.890
  11,   16,   50.386427, -100.182480,      -59.890
  12,   16,   50.390123, -100.028648,      -59.890
  13,   16,   50.393707,  -99.874804,      -59.890
  14,   16,   50.397179,  -99.720947,      -59.890
  15,   16,   50.400540,  -99.567077,      -59.890
  16,   16,   50.403790,  -99.413196,      -59.890
  17,   16,   50.406928,  -99.259304,      -59.890
  18,   16,   50.409955,  -99.105400,      -59.890
  19,   16,   50.412870,  -98.951486,      -59.890
  20,   16,   50.415674,  -98.797562,      -59.890
  21,   16,   50.418367,  -98.643628,      -59.890
  22,   16,   50.420948,  -98.489685,      -59.890
  23,   16,   50.423417,  -98.335733,      -59.890
  24,   16,   50.425776,  -98.181772,      -59.890
  25,   16,   50.428022,  -98.027803,      -59.890
  26,   16,   50.430158,  -97.873826,      -59.890
  27,   16,   50.432181,  -97.719841,      -59.710
  28,   16,   50.434094,  -97.565850,      -59.710
  29,   16,   50.435895,  -97.411852,      -59.710
  30,   16,   50.437584,  -97.257848,      -59.710
  31,   16,   50.439162,  -97.103837,      -59.530
  32,   16,   50.440629,  -96.949822,      -59.530
  33,   16,   50.441984,  -96.795801,      -59.530
  34,   16,   50.443227,  -96.641776,      -59.530
  35,   16,   50.444360,  -96.487747,      -59.530
  36,   16,   50.445380,  -96.333714,      -59.350
  37,   16,   50.446290,  -96.179677,      -59.350
  38,   16,   50.447088,  -96.025637,      -59.350
  39,   16,   50.447774,  -95.871595,      -59.350
  40,   16,   50.448349,  -95.717550,      -59.350
  41,   16,   50.448812,  -95.563504,      -59.350
  42,   16,   50.449164,  -95.409456,      -59.350
  43,   16,   50.449405,  -95.255407,      -59.350
  44,   16,   50.449534,  -95.101357,      -59.350
   1,   17,   50.441372, -101.727628,      -60.250
   2,   17,   50.446182, -101.573774,      -60.070
   3,   17,   50.450881, -101.419903,      -60.070
   4,   17,   50.455468, -101.266015,      -60.070
   5,   17,   50.459945, -101.112111,      -60.070
   6,   17,   50.464309, -100.958191,      -59.890
   7,   17,   50.468562, -100.804256,      -59.890
   8,   17,   50.472704, -100.650306,      -59.890
   9,   17,   50.476735, -100.496341,      -59.890
  10,   17,   50.480654, -100.342362,      -59.710
  11,   17,   50.484461, -100.188369,      -59.710
  12,   17,   50.488157, -100.034363,      -59.710
  13,   17,   50.491742,  -99.880344,      -59.710
  14,   17,   50.495215,  -99.726313,      -59.710
  15,   17,   50.498577,  -99.572269,      -59.710
  16,   17,   50.501827,  -99.418213,      -59.710
  17,   17,   50.504966,  -99.264146,      -59.710
  18,   17,   50.507993,  -99.110068,      -59.890
  19,   17,   50.510909,  -98.955979,      -59.890
  20,   17,   50.513714,  -98.801880,      -59.890
  21,   17,   50.516407,  -98.647771,      -59.890
  22,   17,   50.518989,  -98.493653,      -59.890
  23,   17,   50.521459,  -98.339526,      -59.890
  24,   17,   50.523817,  -98.185390,      -59.890
  25,   17,   50.526064,  -98.031246,      -59.890
  26,   17,   50.528200,  -97.877094,      -59.710
  27,   17,   50.530224,  -97.722934,      -59.710
  28,   17,   50.532137,  -97.568768,      -59.710
  29,   17,   50.533938,  -97.414595,      -59.710
  30,   17,   50.535628,  -97.260416,      -59.530
  31,   17,   50.537207,  -97.106230,      -59.530
  32,   17,   50.538673,  -96.952040,      -59.530
  33,   17,   50.540029,  -96.797844,      -59.530
  34,   17,   50.541273,  -96.643644,      -59.530
  35,   17,   50.542405,  -96.489439,      -59.350
  36,   17,   50.543426,  -96.335231,      -59.350
  37,   17,   50.544336,  -96.181019,      -59.350
  38,   17,   50.545133,  -96.026804,      -59.350
  39,   17,   50.545820,  -95.872586,      -59.350
  40,   17,   50.546395,  -95.718366,      -59.350
  41,   17,   50.546859,  -95.564145,      -59.170
  42,   17,   50.547211,  -95.409921,      -59.170
  43,   17,   50.547451,  -95.255697,      -59.170
  44,   17,   50.547580,  -95.101472,      -59.170
   1,   18,   50.539305, -101.735277,      -60.070
   2,   18,   50.544116, -101.581249,      -60.070
   3,   18,   50.548816, -101.427203,      -60.070
   4,   18,   50.553405, -101.273141,      -60.070
   5,   18,   50.557882, -101.119062,      -59.890
   6,   18,   50.562247, -100.964968,      -59.890
   7,   18,   50.566501, -100.810858,      -59.890
   8,   18,   50.570644, -100.656733,      -59.890
   9,   18,   50.574675, -100.502594,      -59.710
  10,   18,   50.578595, -100.348440,      -59.710
  11,   18,   50.582403, -100.194273,      -59.710
  12,   18,   50.586100, -100.040092,      -59.710
  13,   18,   50.589685,  -99.885898,      -59.710
  14,   18,   50.593159,  -99.731691,      -59.710
  15,   18,   50.596522,  -99.577472,      -59.710
  16,   18,   50.599772,  -99.423241,      -59.710
  17,   18,   50.602912,  -99.268999,      -59.710
  18,   18,   50.605940,  -99.114746,      -59.710
  19,   18,   50.608856,  -98.960482,      -59.710
  20,   18,   50.611662,  -98.806208,      -59.710
  21,   18,   50.614355,  -98.651924,      -59.710
  22,   18,   50.616937,  -98.497630,      -59.710
  23,   18,   50.619408,  -98.343328,      -59.710
  24,   18,   50.621767,  -98.189016,      -59.710
  25,   18,   50.624014,  -98.034697,      -59.710
  26,   18,   50.626151,  -97.880369,      -59.710
  27,   18,   50.628175,  -97.726035,      -59.710
  28,   18,   50.630088,  -97.571693,      -59.530
  29,   18,   50.631890,  -97.417344,      -59.530
  30,   18,   50.633580,  -97.262989,      -59.530
  31,   18,   50.635159,  -97.108629,      -59.530
  32,   18,   50.636626,  -96.954263,      -59.530
  33,   18,   50.637982,  -96.799891,      -59.530
  34,   18,   50.639226,  -96.645515,      -59.350
  35,   18,   50.640358,  -96.491135,      -59.350
  36,   18,   50.641379,  -96.336751,      -59.350
  37,   18,   50.642289,  -96.182364,      -59.350
  38,   18,   50.643087,  -96.027973,      -59.350
  39,   18,   50.643774,  -95.873580,      -59.350
  40,   18,   50.644349,  -95.719184,      -59.350
  41,   18,   50.644813,  -95.564787,      -59.170
  42,   18,   50.645165,  -95.410388,      -59.170
  43,   18,   50.645405,  -95.255988,      -59.170
  44,   18,   50.645535,  -95.101588,      -59.170
   1,   19,   50.637146, -101.742944,      -60.070
   2,   19,   50.641958, -101.588741,      -60.070
   3,   19,   50.646659, -101.434520,      -60.070
   4,   19,   50.651248, -101.280283,      -59.890
   5,   19,   50.655726, -101.126029,      -59.890
   6,   19,   50.660093, -100.971760,      -59.890
   7,   19,   50.664348, -100.817475,      -59.710
   8,   19,   50.668491, -100.663175,      -59.710
   9,   19,   50.672523, -100.508861,      -59.710
  10,   19,   50.676444, -100.354532,      -59.710
  11,   19,   50.680253, -100.200189,      -59.710
  12,   19,   50.683950, -100.045833,      -59.710
  13,   19,   50.687536,  -99.891464,      -59.710
  14,   19,   50.691011,  -99.737081,      -59.710
  15,   19,   50.694374,  -99.582687,      -59.710
  16,   19,   50.697625,  -99.428281,      -59.710
  17,   19,   50.700765,  -99.273863,      -59.710
  18,   19,   50.703794,  -99.119434,      -59.710
  19,   19,   50.706711,  -98.964995,      -59.710
  20,   19,   50.709517,  -98.810545,      -59.710
  21,   19,   50.712211,  -98.656085,      -59.710
  22,   19,   50.714793,  -98.501616,      -59.710
  23,   19,   50.717264,  -98.347138,      -59.710
  24,   19,   50.719624,  -98.192651,      -59.710
  25,   19,   50.721872,  -98.038156,      -59.710
  26,   19,   50.724009,  -97.883653,      -59.710
  27,   19,   50.726034,  -97.729142,      -59.530
  28,   19,   50.727947,  -97.574624,      -59.530
  29,   19,   50.729749,  -97.420100,      -59.530
  30,   19,   50.731439,  -97.265569,      -59.530
  31,   19,   50.733018,  -97.111032,      -59.530
  32,   19,   50.734486,  -96.956490,      -59.350
  33,   19,   50.735842,  -96.801943,      -59.350
  34,   19,   50.737086,  -96.647391,      -59.350
  35,   19,   50.738219,  -96.492835,      -59.350
  36,   19,   50.739240,  -96.338275,      -59.350
  37,   19,   50.740150,  -96.183712,      -59.170
  38,   19,   50.740948,  -96.029145,      -59.170
  39,   19,   50.741635,  -95.874576,      -59.170
  40,   19,   50.742210,  -95.720004,      -59.170
  41,   19,   50.742674,  -95.565431,      -59.170
  42,   19,   50.743026,  -95.410856,      -59.170
  43,   19,   50.743267,  -95.256280,      -59.170
  44,   19,   50.743396,  -95.101704,      -59.170
   1,   20,   50.734895, -101.750628,      -60.070
   2,   20,   50.739708, -101.596250,      -59.890
   3,   20,   50.744409, -101.441854,      -59.890
   4,   20,   50.749000, -101.287441,      -59.890
   5,   20,   50.753478, -101.133013,      -59.890
   6,   20,   50.757846, -100.978568,      -59.710
   7,   20,   50.762101, -100.824108,      -59.710
   8,   20,   50.766246, -100.669632,      -59.710
   9,   20,   50.770278, -100.515142,      -59.710
  10,   20,   50.774200, -100.360638,      -59.710
  11,   20,   50.778009, -100.206119,      -59.530
  12,   20,   50.781708, -100.051587,      -59.530
  13,   20,   50.785294,  -99.897042,      -59.530
  14,   20,   50.788770,  -99.742484,      -59.530
  15,   20,   50.792133,  -99.587914,      -59.530
  16,   20,   50.795386,  -99.433332,      -59.530
  17,   20,   50.798526,  -99.278738,      -59.530
  18,   20,   50.801555,  -99.124134,      -59.710
  19,   20,   50.804473,  -98.969518,      -59.710
  20,   20,   50.807279,  -98.814892,      -59.710
  21,   20,   50.809974,  -98.660257,      -59.710
  22,   20,   50.812557,  -98.505611,      -59.710
  23,   20,   50.815028,  -98.350957,      -59.710
  24,   20,   50.817388,  -98.196294,      -59.710
  25,   20,   50.819637,  -98.041623,      -59.710
  26,   20,   50.821774,  -97.886943,      -59.710
  27,   20,   50.823799,  -97.732256,      -59.530
  28,   20,   50.825713,  -97.577562,      -59.530
  29,   20,   50.827515,  -97.422862,      -59.530
  30,   20,   50.829206,  -97.268155,      -59.530
  31,   20,   50.830785,  -97.113442,      -59.350
  32,   20,   50.832253,  -96.958723,      -59.350
  33,   20,   50.833609,  -96.804000,      -59.350
  34,   20,   50.834854,  -96.649272,      -59.350
  35,   20,   50.835987,  -96.494539,      -59.350
  36,   20,   50.837008,  -96.339803,      -59.170
  37,   20,   50.837918,  -96.185063,      -59.170
  38,   20,   50.838717,  -96.030320,      -59.170
  39,   20,   50.839404,  -95.875574,      -59.170
  40,   20,   50.839979,  -95.720826,      -59.170
  41,   20,   50.840443,  -95.566076,      -59.170
  42,   20,   50.840795,  -95.411325,      -59.170
  43,   20,   50.841036,  -95.256573,      -59.170
  44,   20,   50.841165,  -95.101820,      -59.170
   1,   21,   50.832550, -101.758330,      -59.890
   2,   21,   50.837364, -101.603776,      -59.890
   3,   21,   50.842067, -101.449204,      -59.890
   4,   21,   50.846658, -101.294616,      -59.710
   5,   21,   50.851138, -101.140012,      -59.710
   6,   21,   50.855506, -100.985391,      -59.710
   7,   21,   50.859762, -100.830755,      -59.710
   8,   21,   50.863907, -100.676104,      -59.710
   9,   21,   50.867941, -100.521438,      -59.530
  10,   21,   50.871863, -100.366757,      -59.530
  11,   21,   50.875673, -100.212063,      -59.530
  12,   21,   50.879372, -100.057355,      -59.530
  13,   21,   50.882960,  -99.902633,      -59.530
  14,   21,   50.886436,  -99.747899,      -59.530
  15,   21,   50.889800,  -99.593153,      -59.530
  16,   21,   50.893053,  -99.438395,      -59.530
  17,   21,   50.896194,  -99.283625,      -59.530
  18,   21,   50.899224,  -99.128844,      -59.530
  19,   21,   50.902142,  -98.974052,      -59.530
  20,   21,   50.904949,  -98.819250,      -59.710
  21,   21,   50.907644,  -98.664438,      -59.530
  22,   21,   50.910227,  -98.509616,      -59.530
  23,   21,   50.912699,  -98.354785,      -59.530
  24,   21,   50.915060,  -98.199945,      -59.530
  25,   21,   50.917309,  -98.045097,      -59.530
  26,   21,   50.919446,  -97.890241,      -59.530
  27,   21,   50.921472,  -97.735378,      -59.530
  28,   21,   50.923386,  -97.580507,      -59.530
  29,   21,   50.925189,  -97.425630,      -59.350
  30,   21,   50.926880,  -97.270746,      -59.350
  31,   21,   50.928459,  -97.115857,      -59.350
  32,   21,   50.929927,  -96.960961,      -59.350
  33,   21,   50.931284,  -96.806061,      -59.350
  34,   21,   50.932528,  -96.651156,      -59.350
  35,   21,   50.933662,  -96.496247,      -59.170
  36,   21,   50.934683,  -96.341334,      -59.170
  37,   21,   50.935594,  -96.186417,      -59.170
  38,   21,   50.936392,  -96.031497,      -59.170
  39,   21,   50.937079,  -95.876575,      -59.170
  40,   21,   50.937655,  -95.721650,      -59.170
  41,   21,   50.938119,  -95.566723,      -59.170
  42,   21,   50.938471,  -95.411795,      -59.170
  43,   21,   50.938712,  -95.256866,      -59.170
  44,   21,   50.938841,  -95.101936,      -58.990
   1,   22,   50.930113, -101.766049,      -59.890
   2,   22,   50.934928, -101.611319,      -59.890
   3,   22,   50.939631, -101.456572,      -59.710
   4,   22,   50.944223, -101.301807,      -59.710
   5,   22,   50.948704, -101.147027,      -59.710
   6,   22,   50.953073, -100.992230,      -59.710
   7,   22,   50.957330, -100.837418,      -59.530
   8,   22,   50.961476, -100.682590,      -59.530
   9,   22,   50.965510, -100.527748,      -59.530
  10,   22,   50.969433, -100.372891,      -59.530
  11,   22,   50.973244, -100.218020,      -59.530
  12,   22,   50.976944, -100.063135,      -59.530
  13,   22,   50.980532,  -99.908238,      -59.530
  14,   22,   50.984008,  -99.753327,      -59.530
  15,   22,   50.987373,  -99.598404,      -59.530
  16,   22,   50.990627,  -99.443469,      -59.530
  17,   22,   50.993768,  -99.288522,      -59.530
  18,   22,   50.996799,  -99.133565,      -59.530
  19,   22,   50.999718,  -98.978596,      -59.530
  20,   22,   51.002525,  -98.823617,      -59.530
  21,   22,   51.005220,  -98.668628,      -59.530
  22,   22,   51.007804,  -98.513629,      -59.530
  23,   22,   51.010277,  -98.358622,      -59.530
  24,   22,   51.012638,  -98.203605,      -59.530
  25,   22,   51.014887,  -98.048580,      -59.530
  26,   22,   51.017025,  -97.893547,      -59.530
  27,   22,   51.019051,  -97.738507,      -59.530
  28,   22,   51.020965,  -97.583459,      -59.350
  29,   22,   51.022768,  -97.428404,      -59.350
  30,   22,   51.024460,  -97.273344,      -59.350
  31,   22,   51.026040,  -97.118277,      -59.350
  32,   22,   51.027508,  -96.963205,      -59.350
  33,   22,   51.028865,  -96.808127,      -59.350
  34,   22,   51.030110,  -96.653045,      -59.170
  35,   22,   51.031243,  -96.497959,      -59.170
  36,   22,   51.032265,  -96.342868,      -59.170
  37,   22,   51.033175,  -96.187774,      -59.170
  38,   22,   51.033974,  -96.032677,      -59.170
  39,   22,   51.034661,  -95.877578,      -58.990
  40,   22,   51.035237,  -95.722476,      -58.990
  41,   22,   51.035701,  -95.567372,      -58.990
  42,   22,   51.036053,  -95.412266,      -58.990
  43,   22,   51.036294,  -95.257160,      -58.990
  44,   22,   51.036423,  -95.102053,      -58.990
   1,   23,   51.027582, -101.773786,      -59.890
   2,   23,   51.032398, -101.618880,      -59.710
   3,   23,   51.037102, -101.463956,      -59.710
   4,   23,   51.041695, -101.309015,      -59.710
   5,   23,   51.046176, -101.154058,      -59.710
   6,   23,   51.050546, -100.999085,      -59.530
   7,   23,   51.054804, -100.844096,      -59.530
   8,   23,   51.058951, -100.689091,      -59.530
   9,   23,   51.062986, -100.534072,      -59.530
  10,   23,   51.066909, -100.379038,      -59.530
  11,   23,   51.070721, -100.223991,      -59.530
  12,   23,   51.074421, -100.068929,      -59.530
  13,   23,   51.078010,  -99.913855,      -59.530
  14,   23,   51.081487,  -99.758767,      -59.350
  15,   23,   51.084853,  -99.603667,      -59.350
  16,   23,   51.088107,  -99.448555,      -59.350
  17,   23,   51.091249,  -99.293431,      -59.530
  18,   23,   51.094280,  -99.138296,      -59.530
  19,   23,   51.097199,  -98.983150,      -59.530
  20,   23,   51.100007,  -98.827994,      -59.530
  21,   23,   51.102703,  -98.672828,      -59.530
  22,   23,   51.105288,  -98.517652,      -59.530
  23,   23,   51.107761,  -98.362467,      -59.530
  24,   23,   51.110122,  -98.207273,      -59.530
  25,   23,   51.112372,  -98.052071,      -59.530
  26,   23,   51.114510,  -97.896860,      -59.350
  27,   23,   51.116536,  -97.741642,      -59.350
  28,   23,   51.118451,  -97.586417,      -59.350
  29,   23,   51.120255,  -97.431185,      -59.350
  30,   23,   51.121946,  -97.275947,      -59.350
  31,   23,   51.123526,  -97.120703,      -59.350
  32,   23,   51.124995,  -96.965453,      -59.170
  33,   23,   51.126352,  -96.810198,      -59.170
  34,   23,   51.127597,  -96.654938,      -59.170
  35,   23,   51.128731,  -96.499674,      -59.170
  36,   23,   51.129753,  -96.344406,      -59.170
  37,   23,   51.130664,  -96.189135,      -59.170
  38,   23,   51.131462,  -96.033860,      -58.990
  39,   23,   51.132150,  -95.878583,      -58.990
  40,   23,   51.132725,  -95.723303,      -58.990
  41,   23,   51.133189,  -95.568021,      -58.990
  42,   23,   51.133542,  -95.412738,      -58.990
  43,   23,   51.133783,  -95.257454,      -58.990
  44,   23,   51.133912,  -95.102170,      -58.990
   1,   24,   51.124958, -101.781541,      -59.710
   2,   24,   51.129774, -101.626458,      -59.710
   3,   24,   51.134480, -101.471357,      -59.710
   4,   24,   51.139073, -101.316239,      -59.710
   5,   24,   51.143555, -101.161105,      -59.530
   6,   24,   51.147926, -101.005955,      -59.530
   7,   24,   51.152185, -100.850789,      -59.530
   8,   24,   51.156332, -100.695607,      -59.350
   9,   24,   51.160368, -100.540411,      -59.350
  10,   24,   51.164292, -100.385200,      -59.350
  11,   24,   51.168104, -100.229975,      -59.350
  12,   24,   51.171805, -100.074736,      -59.350
  13,   24,   51.175395,  -99.919484,      -59.350
  14,   24,   51.178873,  -99.764219,      -59.350
  15,   24,   51.182239,  -99.608942,      -59.350
  16,   24,   51.185493,  -99.453652,      -59.350
  17,   24,   51.188636,  -99.298351,      -59.350
  18,   24,   51.191668,  -99.143039,      -59.350
  19,   24,   51.194588,  -98.987715,      -59.350
  20,   24,   51.197396,  -98.832381,      -59.530
  21,   24,   51.200092,  -98.677038,      -59.530
  22,   24,   51.202677,  -98.521684,      -59.530
  23,   24,   51.205151,  -98.366321,      -59.350
  24,   24,   51.207512,  -98.210949,      -59.350
  25,   24,   51.209762,  -98.055569,      -59.350
  26,   24,   51.211901,  -97.900181,      -59.350
  27,   24,   51.213928,  -97.744785,      -59.350
  28,   24,   51.215843,  -97.589382,      -59.350
  29,   24,   51.217647,  -97.433973,      -59.350
  30,   24,   51.219339,  -97.278556,      -59.350
  31,   24,   51.220919,  -97.123134,      -59.170
  32,   24,   51.222388,  -96.967706,      -59.170
  33,   24,   51.223745,  -96.812274,      -59.170
  34,   24,   51.224991,  -96.656836,      -59.170
  35,   24,   51.226125,  -96.501394,      -59.170
  36,   24,   51.227147,  -96.345948,      -59.170
  37,   24,   51.228058,  -96.190498,      -58.990
  38,   24,   51.228857,  -96.035046,      -58.990
  39,   24,   51.229544,  -95.879590,      -58.990
  40,   24,   51.230120,  -95.724132,      -58.990
  41,   24,   51.230584,  -95.568673,      -58.990
  42,   24,   51.230936,  -95.413212,      -58.990
  43,   24,   51.231177,  -95.257750,      -58.990
  44,   24,   51.231307,  -95.102287,      -58.990
   1,   25,   51.222239, -101.789313,      -59.710
   2,   25,   51.227057, -101.634053,      -59.530
   3,   25,   51.231763, -101.478775,      -59.530
   4,   25,   51.236357, -101.323480,      -59.530
   5,   25,   51.240840, -101.168168,      -59.530
   6,   25,   51.245211, -101.012841,      -59.350
   7,   25,   51.249471, -100.857497,      -59.350
   8,   25,   51.253619, -100.702138,      -59.350
   9,   25,   51.257655, -100.546764,      -59.350
  10,   25,   51.261580, -100.391376,      -59.350
  11,   25,   51.265394, -100.235973,      -59.350
  12,   25,   51.269095, -100.080557,      -59.350
  13,   25,   51.272685,  -99.925127,      -59.350
  14,   25,   51.276164,  -99.769684,      -59.350
  15,   25,   51.279530,  -99.614229,      -59.350
  16,   25,   51.282786,  -99.458762,      -59.350
  17,   25,   51.285929,  -99.303283,      -59.350
  18,   25,   51.288961,  -99.147792,      -59.350
  19,   25,   51.291881,  -98.992291,      -59.350
  20,   25,   51.294690,  -98.836779,      -59.350
  21,   25,   51.297387,  -98.681257,      -59.350
  22,   25,   51.299973,  -98.525725,      -59.350
  23,   25,   51.302446,  -98.370184,      -59.350
  24,   25,   51.304808,  -98.214634,      -59.350
  25,   25,   51.307059,  -98.059076,      -59.350
  26,   25,   51.309198,  -97.903510,      -59.350
  27,   25,   51.311225,  -97.747936,      -59.350
  28,   25,   51.313141,  -97.592354,      -59.350
  29,   25,   51.314945,  -97.436766,      -59.170
  30,   25,   51.316637,  -97.281172,      -59.170
  31,   25,   51.318218,  -97.125571,      -59.170
  32,   25,   51.319687,  -96.969965,      -59.170
  33,   25,   51.321044,  -96.814354,      -58.990
  34,   25,   51.322290,  -96.658738,      -58.990
  35,   25,   51.323424,  -96.503117,      -58.990
  36,   25,   51.324447,  -96.347493,      -58.990
  37,   25,   51.325357,  -96.191865,      -58.990
  38,   25,   51.326157,  -96.036234,      -58.990
  39,   25,   51.326844,  -95.880600,      -58.990
  40,   25,   51.327420,  -95.724964,      -58.990
  41,   25,   51.327884,  -95.569326,      -58.990
  42,   25,   51.328237,  -95.413686,      -58.990
  43,   25,   51.328478,  -95.258045,      -58.990
  44,   25,   51.328607,  -95.102404,      -58.990
   1,   26,   51.319426, -101.797103,      -59.530
   2,   26,   51.324245, -101.641665,      -59.530
   3,   26,   51.328951, -101.486210,      -59.530
   4,   26,   51.333547, -101.330737,      -59.530
   5,   26,   51.338030, -101.175248,      -59.350
   6,   26,   51.342402, -101.019743,      -59.350
   7,   26,   51.346663, -100.864221,      -59.350
   8,   26,   51.350812, -100.708684,      -59.350
   9,   26,   51.354849, -100.553132,      -59.350
  10,   26,   51.358774, -100.397566,      -59.350
  11,   26,   51.362588, -100.241985,      -59.350
  12,   26,   51.366290, -100.086391,      -59.350
  13,   26,   51.369881,  -99.930783,      -59.350
  14,   26,   51.373360,  -99.775162,      -59.350
  15,   26,   51.376728,  -99.619528,      -59.350
  16,   26,   51.379983,  -99.463883,      -59.350
  17,   26,   51.383127,  -99.308225,      -59.350
  18,   26,   51.386160,  -99.152556,      -59.350
  19,   26,   51.389081,  -98.996877,      -59.350
  20,   26,   51.391890,  -98.841186,      -59.350
  21,   26,   51.394587,  -98.685486,      -59.350
  22,   26,   51.397173,  -98.529776,      -59.350
